date,ward,sub_county,ward_code,lat,lon,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,soil_temperature_0_to_7cm_mean
5/10/2015,,Ugenya,,0.23320325,34.22880125,20.5,6.8,86,0.413,22
5/11/2015,,Ugenya,,0.23320325,34.22880125,21.5,7.8,81,0.405,22.8
5/12/2015,,Ugenya,,0.23320325,34.22880125,21.4,6.5,86,0.417,23.2
5/13/2015,,Ugenya,,0.23320325,34.22880125,21.3,7.7,88,0.414,23
5/14/2015,,Ugenya,,0.23320325,34.22880125,21.3,8,87,0.409,23
5/15/2015,,Ugenya,,0.23320325,34.22880125,21.9,4.4,84,0.403,23.2
5/16/2015,,Ugenya,,0.23320325,34.22880125,21.9,1.8,86,0.404,23.3
5/17/2015,,Ugenya,,0.23320325,34.22880125,22.1,9,85,0.404,23.5
5/18/2015,,Ugenya,,0.23320325,34.22880125,21.8,10.9,84,0.41,23.4
5/19/2015,,Ugenya,,0.23320325,34.22880125,21.4,10.6,86,0.408,23.2
5/20/2015,,Ugenya,,0.23320325,34.22880125,21.8,5.3,83,0.411,23.2
5/21/2015,,Ugenya,,0.23320325,34.22880125,22.2,3.9,80,0.406,23.5
5/22/2015,,Ugenya,,0.23320325,34.22880125,21.4,6.5,84,0.405,23
5/23/2015,,Ugenya,,0.23320325,34.22880125,21.2,6.3,82,0.413,22.8
5/24/2015,,Ugenya,,0.23320325,34.22880125,21.3,6.1,84,0.409,22.9
5/25/2015,,Ugenya,,0.23320325,34.22880125,21.7,2.7,81,0.396,23.1
5/26/2015,,Ugenya,,0.23320325,34.22880125,20,8.8,91,0.409,21.7
5/27/2015,,Ugenya,,0.23320325,34.22880125,21.1,2.5,83,0.398,22.4
5/28/2015,,Ugenya,,0.23320325,34.22880125,21.6,6,81,0.395,22.8
5/29/2015,,Ugenya,,0.23320325,34.22880125,21.8,1.7,79,0.392,23
5/30/2015,,Ugenya,,0.23320325,34.22880125,21.4,6.3,85,0.402,23
5/31/2015,,Ugenya,,0.23320325,34.22880125,21.3,8.8,87,0.407,22.9
6/1/2015,,Ugenya,,0.23320325,34.22880125,19.5,31.4,93,0.422,21.2
6/2/2015,,Ugenya,,0.23320325,34.22880125,19.9,16.9,89,0.418,21.4
6/3/2015,,Ugenya,,0.23320325,34.22880125,21.2,0.2,81,0.399,22.3
6/4/2015,,Ugenya,,0.23320325,34.22880125,21.3,7.2,83,0.395,22.4
6/5/2015,,Ugenya,,0.23320325,34.22880125,21.2,8.4,84,0.402,22.5
6/6/2015,,Ugenya,,0.23320325,34.22880125,21,9.4,84,0.403,22.4
6/7/2015,,Ugenya,,0.23320325,34.22880125,21.1,1.2,78,0.398,22.4
6/8/2015,,Ugenya,,0.23320325,34.22880125,21,0.2,78,0.382,22.3
6/9/2015,,Ugenya,,0.23320325,34.22880125,20.9,4.9,82,0.384,22.2
6/10/2015,,Ugenya,,0.23320325,34.22880125,20.8,4.7,82,0.394,22.1
6/11/2015,,Ugenya,,0.23320325,34.22880125,21.1,7,79,0.396,22.2
6/12/2015,,Ugenya,,0.23320325,34.22880125,21.3,1.8,78,0.39,22.4
6/13/2015,,Ugenya,,0.23320325,34.22880125,20.4,12.5,85,0.396,22.1
6/14/2015,,Ugenya,,0.23320325,34.22880125,20.6,11,84,0.405,22
6/15/2015,,Ugenya,,0.23320325,34.22880125,21.6,0,77,0.389,22.5
6/16/2015,,Ugenya,,0.23320325,34.22880125,21.3,3.8,81,0.387,22.2
6/17/2015,,Ugenya,,0.23320325,34.22880125,21.7,0,76,0.381,22.6
6/18/2015,,Ugenya,,0.23320325,34.22880125,20.7,4.9,83,0.378,22.1
6/19/2015,,Ugenya,,0.23320325,34.22880125,20.9,4.8,83,0.393,22.2
6/20/2015,,Ugenya,,0.23320325,34.22880125,20.5,10.9,87,0.403,22.2
6/21/2015,,Ugenya,,0.23320325,34.22880125,19.9,7.5,89,0.416,21.4
6/22/2015,,Ugenya,,0.23320325,34.22880125,20.3,3.6,85,0.411,21.5
6/23/2015,,Ugenya,,0.23320325,34.22880125,20.7,0.7,83,0.4,21.8
6/24/2015,,Ugenya,,0.23320325,34.22880125,21.4,0.7,79,0.382,22.6
6/25/2015,,Ugenya,,0.23320325,34.22880125,21.1,6,78,0.388,22.6
6/26/2015,,Ugenya,,0.23320325,34.22880125,21.1,6.5,81,0.395,22.5
6/27/2015,,Ugenya,,0.23320325,34.22880125,21.7,0,76,0.385,22.7
6/28/2015,,Ugenya,,0.23320325,34.22880125,21.2,11.3,82,0.385,22.6
6/29/2015,,Ugenya,,0.23320325,34.22880125,21.1,5.3,81,0.404,22.3
6/30/2015,,Ugenya,,0.23320325,34.22880125,21.7,1,77,0.385,22.7
7/1/2015,,Ugenya,,0.23320325,34.22880125,21.1,9.5,85,0.409,22.6
7/2/2015,,Ugenya,,0.23320325,34.22880125,20.8,12.2,85,0.415,22.4
7/3/2015,,Ugenya,,0.23320325,34.22880125,20.8,8.9,84,0.414,22.2
7/4/2015,,Ugenya,,0.23320325,34.22880125,21.2,0.5,80,0.397,22.5
7/5/2015,,Ugenya,,0.23320325,34.22880125,21.3,0.5,81,0.38,22.6
7/6/2015,,Ugenya,,0.23320325,34.22880125,21.1,0.6,81,0.369,22.4
7/7/2015,,Ugenya,,0.23320325,34.22880125,21.2,6.6,81,0.377,22.4
7/8/2015,,Ugenya,,0.23320325,34.22880125,21.1,1.9,82,0.385,22.5
7/9/2015,,Ugenya,,0.23320325,34.22880125,21.5,0.3,80,0.37,22.5
7/10/2015,,Ugenya,,0.23320325,34.22880125,21.4,0.6,80,0.357,22.6
7/11/2015,,Ugenya,,0.23320325,34.22880125,21.2,1.7,83,0.351,22.6
7/12/2015,,Ugenya,,0.23320325,34.22880125,21.7,0.2,76,0.347,22.4
7/13/2015,,Ugenya,,0.23320325,34.22880125,21.6,0.1,73,0.336,22.2
7/14/2015,,Ugenya,,0.23320325,34.22880125,21.3,0.4,75,0.326,22.1
7/15/2015,,Ugenya,,0.23320325,34.22880125,21.6,0.1,74,0.317,22.4
7/16/2015,,Ugenya,,0.23320325,34.22880125,22.1,0,72,0.307,22.7
7/17/2015,,Ugenya,,0.23320325,34.22880125,21.2,8,81,0.32,22.5
7/18/2015,,Ugenya,,0.23320325,34.22880125,21.9,0,74,0.335,22.5
7/19/2015,,Ugenya,,0.23320325,34.22880125,22.1,0.4,78,0.318,22.7
7/20/2015,,Ugenya,,0.23320325,34.22880125,20.9,0.2,77,0.322,21.9
7/21/2015,,Ugenya,,0.23320325,34.22880125,20.6,10.3,83,0.348,22.1
7/22/2015,,Ugenya,,0.23320325,34.22880125,20.7,10.1,82,0.378,22.3
7/23/2015,,Ugenya,,0.23320325,34.22880125,20.8,2.8,79,0.377,22
7/24/2015,,Ugenya,,0.23320325,34.22880125,21.2,0.2,75,0.361,22.1
7/25/2015,,Ugenya,,0.23320325,34.22880125,20.6,5.6,78,0.354,21.9
7/26/2015,,Ugenya,,0.23320325,34.22880125,20.7,8.3,81,0.378,21.9
7/27/2015,,Ugenya,,0.23320325,34.22880125,21.7,0.3,70,0.369,22.4
7/28/2015,,Ugenya,,0.23320325,34.22880125,21.3,3.1,76,0.354,22.4
7/29/2015,,Ugenya,,0.23320325,34.22880125,20.3,7.7,86,0.371,21.9
7/30/2015,,Ugenya,,0.23320325,34.22880125,20,14.3,84,0.383,21.7
7/31/2015,,Ugenya,,0.23320325,34.22880125,20.7,2.7,80,0.384,22
8/1/2015,,Ugenya,,0.23320325,34.22880125,21.4,0.3,77,0.363,22.5
8/2/2015,,Ugenya,,0.23320325,34.22880125,21,11.9,80,0.38,22.4
8/3/2015,,Ugenya,,0.23320325,34.22880125,20.6,1.7,81,0.386,21.8
8/4/2015,,Ugenya,,0.23320325,34.22880125,21.3,0.9,77,0.371,22.2
8/5/2015,,Ugenya,,0.23320325,34.22880125,20.5,10.2,85,0.396,22.1
8/6/2015,,Ugenya,,0.23320325,34.22880125,20.8,4.2,79,0.394,22
8/7/2015,,Ugenya,,0.23320325,34.22880125,21.5,0.1,72,0.379,22.4
8/8/2015,,Ugenya,,0.23320325,34.22880125,20.8,9.3,81,0.386,22.2
8/9/2015,,Ugenya,,0.23320325,34.22880125,21,2.7,74,0.381,22.3
8/10/2015,,Ugenya,,0.23320325,34.22880125,21.6,1.1,76,0.366,22.8
8/11/2015,,Ugenya,,0.23320325,34.22880125,22.2,0.2,74,0.349,23
8/12/2015,,Ugenya,,0.23320325,34.22880125,22.3,0.8,74,0.337,23.1
8/13/2015,,Ugenya,,0.23320325,34.22880125,22.5,1.1,74,0.327,23.4
8/14/2015,,Ugenya,,0.23320325,34.22880125,22,4.5,77,0.334,23.3
8/15/2015,,Ugenya,,0.23320325,34.22880125,22.1,1.9,77,0.365,23.2
8/16/2015,,Ugenya,,0.23320325,34.22880125,22.3,0,71,0.343,23.3
8/17/2015,,Ugenya,,0.23320325,34.22880125,21.7,3,74,0.329,23.1
8/18/2015,,Ugenya,,0.23320325,34.22880125,21.4,1.1,76,0.326,22.8
8/19/2015,,Ugenya,,0.23320325,34.22880125,22.1,0.4,68,0.314,23
8/20/2015,,Ugenya,,0.23320325,34.22880125,22.2,3.8,74,0.311,23.4
8/21/2015,,Ugenya,,0.23320325,34.22880125,22.8,0.3,67,0.31,23.7
8/22/2015,,Ugenya,,0.23320325,34.22880125,22.4,3.8,71,0.302,23.8
8/23/2015,,Ugenya,,0.23320325,34.22880125,22,0,74,0.302,23.5
8/24/2015,,Ugenya,,0.23320325,34.22880125,21.2,9.9,77,0.318,22.7
8/25/2015,,Ugenya,,0.23320325,34.22880125,21.3,2,78,0.344,22.8
8/26/2015,,Ugenya,,0.23320325,34.22880125,22.1,0.5,73,0.327,23
8/27/2015,,Ugenya,,0.23320325,34.22880125,22.5,0,69,0.305,23.4
8/28/2015,,Ugenya,,0.23320325,34.22880125,21.8,9.7,80,0.352,23.2
8/29/2015,,Ugenya,,0.23320325,34.22880125,22.3,0.2,71,0.345,23.3
8/30/2015,,Ugenya,,0.23320325,34.22880125,22.2,2.9,76,0.324,23.5
8/31/2015,,Ugenya,,0.23320325,34.22880125,22.2,0.5,69,0.319,23.3
9/1/2015,,Ugenya,,0.23320325,34.22880125,21.5,6.2,78,0.318,23.3
9/2/2015,,Ugenya,,0.23320325,34.22880125,21.6,6.1,81,0.35,23.1
9/3/2015,,Ugenya,,0.23320325,34.22880125,21.5,11.2,82,0.368,23.2
9/4/2015,,Ugenya,,0.23320325,34.22880125,21.3,10.7,85,0.375,23
9/5/2015,,Ugenya,,0.23320325,34.22880125,21.8,4.8,80,0.369,23.5
9/6/2015,,Ugenya,,0.23320325,34.22880125,21.2,9.8,83,0.388,23
9/7/2015,,Ugenya,,0.23320325,34.22880125,21.7,3.3,77,0.379,23.2
9/8/2015,,Ugenya,,0.23320325,34.22880125,21.9,2.2,79,0.365,23.4
9/9/2015,,Ugenya,,0.23320325,34.22880125,22.1,2.6,77,0.354,23.6
9/10/2015,,Ugenya,,0.23320325,34.22880125,22.3,6.7,80,0.363,23.8
9/11/2015,,Ugenya,,0.23320325,34.22880125,22,3.5,80,0.37,23.6
9/12/2015,,Ugenya,,0.23320325,34.22880125,22.2,2.5,79,0.36,23.6
9/13/2015,,Ugenya,,0.23320325,34.22880125,21.8,8.7,80,0.369,23.5
9/14/2015,,Ugenya,,0.23320325,34.22880125,23,0.2,70,0.361,24.1
9/15/2015,,Ugenya,,0.23320325,34.22880125,22.4,2.6,74,0.341,23.8
9/16/2015,,Ugenya,,0.23320325,34.22880125,21.6,7.5,84,0.358,23.4
9/17/2015,,Ugenya,,0.23320325,34.22880125,22.3,1.1,76,0.357,23.8
9/18/2015,,Ugenya,,0.23320325,34.22880125,22.4,1.6,74,0.337,24
9/19/2015,,Ugenya,,0.23320325,34.22880125,22.9,0.6,73,0.323,24.3
9/20/2015,,Ugenya,,0.23320325,34.22880125,23.7,0.8,69,0.306,24.7
9/21/2015,,Ugenya,,0.23320325,34.22880125,22.1,9.8,79,0.323,23.9
9/22/2015,,Ugenya,,0.23320325,34.22880125,22,9.1,80,0.365,23.8
9/23/2015,,Ugenya,,0.23320325,34.22880125,22.3,1.9,73,0.357,23.7
9/24/2015,,Ugenya,,0.23320325,34.22880125,23,2.8,69,0.338,24.3
9/25/2015,,Ugenya,,0.23320325,34.22880125,22.6,6.5,72,0.346,24.1
9/26/2015,,Ugenya,,0.23320325,34.22880125,22.6,6.3,75,0.364,24.1
9/27/2015,,Ugenya,,0.23320325,34.22880125,21.7,5.2,83,0.377,23.6
9/28/2015,,Ugenya,,0.23320325,34.22880125,21.9,6.1,82,0.369,23.8
9/29/2015,,Ugenya,,0.23320325,34.22880125,22.7,0,76,0.35,24.1
9/30/2015,,Ugenya,,0.23320325,34.22880125,22.9,0.4,75,0.325,24.3
10/1/2015,,Ugenya,,0.23320325,34.22880125,22.2,4.9,80,0.319,23.9
10/2/2015,,Ugenya,,0.23320325,34.22880125,21.9,6.8,83,0.352,23.9
10/3/2015,,Ugenya,,0.23320325,34.22880125,22.2,7,84,0.382,24.1
10/4/2015,,Ugenya,,0.23320325,34.22880125,22.9,0.6,80,0.355,24.2
10/5/2015,,Ugenya,,0.23320325,34.22880125,23.2,1.7,76,0.335,24.7
10/6/2015,,Ugenya,,0.23320325,34.22880125,22.6,2.6,79,0.334,24.3
10/7/2015,,Ugenya,,0.23320325,34.22880125,22.3,13,80,0.359,24.2
10/8/2015,,Ugenya,,0.23320325,34.22880125,22.9,1,70,0.36,24.1
10/9/2015,,Ugenya,,0.23320325,34.22880125,22.2,4.6,80,0.349,24
10/10/2015,,Ugenya,,0.23320325,34.22880125,22.1,5.3,83,0.389,24.1
10/11/2015,,Ugenya,,0.23320325,34.22880125,21.3,12.9,86,0.402,23.5
10/12/2015,,Ugenya,,0.23320325,34.22880125,22.5,2.1,78,0.378,24.1
10/13/2015,,Ugenya,,0.23320325,34.22880125,22,7.2,83,0.383,24
10/14/2015,,Ugenya,,0.23320325,34.22880125,21.9,7.5,85,0.394,23.8
10/15/2015,,Ugenya,,0.23320325,34.22880125,22.4,6.2,81,0.392,24
10/16/2015,,Ugenya,,0.23320325,34.22880125,22.5,3.8,81,0.381,24.2
10/17/2015,,Ugenya,,0.23320325,34.22880125,21.8,19.2,85,0.413,23.9
10/18/2015,,Ugenya,,0.23320325,34.22880125,21.1,20.5,88,0.418,23.3
10/19/2015,,Ugenya,,0.23320325,34.22880125,21.3,15.4,86,0.415,23.3
10/20/2015,,Ugenya,,0.23320325,34.22880125,21.3,9.8,87,0.41,23.2
10/21/2015,,Ugenya,,0.23320325,34.22880125,21.8,4.5,83,0.397,23.6
10/22/2015,,Ugenya,,0.23320325,34.22880125,21.4,15,86,0.416,23.3
10/23/2015,,Ugenya,,0.23320325,34.22880125,21,11,85,0.415,22.8
10/24/2015,,Ugenya,,0.23320325,34.22880125,21,12.9,88,0.415,23.1
10/25/2015,,Ugenya,,0.23320325,34.22880125,20.6,9.3,88,0.42,22.6
10/26/2015,,Ugenya,,0.23320325,34.22880125,20.5,17.8,88,0.417,22.3
10/27/2015,,Ugenya,,0.23320325,34.22880125,21.3,9.1,84,0.405,23
10/28/2015,,Ugenya,,0.23320325,34.22880125,21.7,10.9,85,0.405,23.4
10/29/2015,,Ugenya,,0.23320325,34.22880125,20.1,17.8,92,0.423,22.1
10/30/2015,,Ugenya,,0.23320325,34.22880125,19.9,7.9,89,0.423,21.5
10/31/2015,,Ugenya,,0.23320325,34.22880125,20.2,13.4,89,0.416,21.9
11/1/2015,,Ugenya,,0.23320325,34.22880125,20.7,19,88,0.42,22.5
11/2/2015,,Ugenya,,0.23320325,34.22880125,21.3,4,83,0.413,23
11/3/2015,,Ugenya,,0.23320325,34.22880125,21,11.3,86,0.409,22.8
11/4/2015,,Ugenya,,0.23320325,34.22880125,20.5,19,89,0.416,22.4
11/5/2015,,Ugenya,,0.23320325,34.22880125,20.6,7.2,86,0.419,22.4
11/6/2015,,Ugenya,,0.23320325,34.22880125,20.8,9,85,0.411,22.8
11/7/2015,,Ugenya,,0.23320325,34.22880125,20.7,16.4,87,0.411,22.8
11/8/2015,,Ugenya,,0.23320325,34.22880125,20.6,12.6,88,0.408,22.7
11/9/2015,,Ugenya,,0.23320325,34.22880125,20.5,15,87,0.415,22.4
11/10/2015,,Ugenya,,0.23320325,34.22880125,20.6,11.2,85,0.422,22.4
11/11/2015,,Ugenya,,0.23320325,34.22880125,20.5,14.4,84,0.412,22.2
11/12/2015,,Ugenya,,0.23320325,34.22880125,21.2,7.9,83,0.409,22.8
11/13/2015,,Ugenya,,0.23320325,34.22880125,21.6,3.5,82,0.403,23.1
11/14/2015,,Ugenya,,0.23320325,34.22880125,21.3,12,87,0.414,22.8
11/15/2015,,Ugenya,,0.23320325,34.22880125,21,11.1,88,0.415,22.8
11/16/2015,,Ugenya,,0.23320325,34.22880125,19.9,20.9,92,0.419,21.7
11/17/2015,,Ugenya,,0.23320325,34.22880125,19.6,12.8,87,0.421,20.9
11/18/2015,,Ugenya,,0.23320325,34.22880125,20.8,13.5,85,0.406,22.1
11/19/2015,,Ugenya,,0.23320325,34.22880125,20.8,6,90,0.413,22.4
11/20/2015,,Ugenya,,0.23320325,34.22880125,21.4,4.9,85,0.403,22.9
11/21/2015,,Ugenya,,0.23320325,34.22880125,20.1,11.7,90,0.418,21.5
11/22/2015,,Ugenya,,0.23320325,34.22880125,21.1,8.5,82,0.409,22.6
11/23/2015,,Ugenya,,0.23320325,34.22880125,21.8,3.4,80,0.405,23.1
11/24/2015,,Ugenya,,0.23320325,34.22880125,21.5,15.9,85,0.407,23.3
11/25/2015,,Ugenya,,0.23320325,34.22880125,21.5,9.8,81,0.411,22.9
11/26/2015,,Ugenya,,0.23320325,34.22880125,20.9,13.7,77,0.411,22.5
11/27/2015,,Ugenya,,0.23320325,34.22880125,19.6,12.4,89,0.424,21.1
11/28/2015,,Ugenya,,0.23320325,34.22880125,20.7,4.8,85,0.411,22.2
11/29/2015,,Ugenya,,0.23320325,34.22880125,20.8,18.9,89,0.411,22.5
11/30/2015,,Ugenya,,0.23320325,34.22880125,20.5,20.9,89,0.42,22.4
12/1/2015,,Ugenya,,0.23320325,34.22880125,20.7,14.6,86,0.416,22.6
12/2/2015,,Ugenya,,0.23320325,34.22880125,20.9,12.4,87,0.41,22.6
12/3/2015,,Ugenya,,0.23320325,34.22880125,20.4,4.4,90,0.41,22.3
12/4/2015,,Ugenya,,0.23320325,34.22880125,21,1.2,85,0.401,22.6
12/5/2015,,Ugenya,,0.23320325,34.22880125,21,4.6,83,0.397,22.4
12/6/2015,,Ugenya,,0.23320325,34.22880125,20.8,14.2,86,0.401,22.4
12/7/2015,,Ugenya,,0.23320325,34.22880125,21,13.5,85,0.405,22.8
12/8/2015,,Ugenya,,0.23320325,34.22880125,21.2,13.6,87,0.413,22.8
12/9/2015,,Ugenya,,0.23320325,34.22880125,21.2,10.2,86,0.409,22.7
12/10/2015,,Ugenya,,0.23320325,34.22880125,20.6,10.1,89,0.419,22.4
12/11/2015,,Ugenya,,0.23320325,34.22880125,21.3,0.9,83,0.403,22.9
12/12/2015,,Ugenya,,0.23320325,34.22880125,21,13.6,87,0.414,22.8
12/13/2015,,Ugenya,,0.23320325,34.22880125,20.4,24.3,89,0.422,22.3
12/14/2015,,Ugenya,,0.23320325,34.22880125,20.8,0,82,0.407,21.8
12/15/2015,,Ugenya,,0.23320325,34.22880125,21,0.2,74,0.391,21.9
12/16/2015,,Ugenya,,0.23320325,34.22880125,20.8,0.2,78,0.376,21.9
12/17/2015,,Ugenya,,0.23320325,34.22880125,20.4,14.9,87,0.404,22
12/18/2015,,Ugenya,,0.23320325,34.22880125,20.8,0.9,84,0.399,22.6
12/19/2015,,Ugenya,,0.23320325,34.22880125,21.3,3.5,83,0.397,22.8
12/20/2015,,Ugenya,,0.23320325,34.22880125,21.1,6.9,86,0.41,22.7
12/21/2015,,Ugenya,,0.23320325,34.22880125,20.3,16.8,88,0.417,22.1
12/22/2015,,Ugenya,,0.23320325,34.22880125,21,6,87,0.407,22.5
12/23/2015,,Ugenya,,0.23320325,34.22880125,21.8,0.5,81,0.395,23.1
12/24/2015,,Ugenya,,0.23320325,34.22880125,21.9,2.1,80,0.401,23.1
12/25/2015,,Ugenya,,0.23320325,34.22880125,21.1,13.6,86,0.396,22.7
12/26/2015,,Ugenya,,0.23320325,34.22880125,21.3,8.7,84,0.401,23.1
12/27/2015,,Ugenya,,0.23320325,34.22880125,21.1,12.8,86,0.406,22.8
12/28/2015,,Ugenya,,0.23320325,34.22880125,22,0.7,80,0.4,23.3
12/29/2015,,Ugenya,,0.23320325,34.22880125,22.9,0,76,0.382,23.9
12/30/2015,,Ugenya,,0.23320325,34.22880125,22.6,0,78,0.367,23.9
12/31/2015,,Ugenya,,0.23320325,34.22880125,22.9,0,77,0.354,24
1/1/2016,,Ugenya,,0.23320325,34.22880125,23.4,0,74,0.341,24.2
1/2/2016,,Ugenya,,0.23320325,34.22880125,23.6,0,74,0.33,24.4
1/3/2016,,Ugenya,,0.23320325,34.22880125,23.2,0,77,0.321,24.3
1/4/2016,,Ugenya,,0.23320325,34.22880125,23.7,0.3,74,0.314,24.5
1/5/2016,,Ugenya,,0.23320325,34.22880125,23.4,0,73,0.305,24.4
1/6/2016,,Ugenya,,0.23320325,34.22880125,23.4,0.2,68,0.295,24.4
1/7/2016,,Ugenya,,0.23320325,34.22880125,23.2,0,80,0.292,24.4
1/8/2016,,Ugenya,,0.23320325,34.22880125,24,0.3,75,0.29,25
1/9/2016,,Ugenya,,0.23320325,34.22880125,23.2,1.5,80,0.289,24.6
1/10/2016,,Ugenya,,0.23320325,34.22880125,22.3,3.7,80,0.299,23.5
1/11/2016,,Ugenya,,0.23320325,34.22880125,21.6,15.1,87,0.361,23.4
1/12/2016,,Ugenya,,0.23320325,34.22880125,22,7.4,83,0.382,23.8
1/13/2016,,Ugenya,,0.23320325,34.22880125,22.5,3.7,81,0.375,24.1
1/14/2016,,Ugenya,,0.23320325,34.22880125,22,9.5,86,0.386,23.7
1/15/2016,,Ugenya,,0.23320325,34.22880125,22,8.7,83,0.392,23.7
1/16/2016,,Ugenya,,0.23320325,34.22880125,22,3.4,84,0.39,23.8
1/17/2016,,Ugenya,,0.23320325,34.22880125,22.1,6.1,82,0.39,23.8
1/18/2016,,Ugenya,,0.23320325,34.22880125,21.3,18.1,88,0.409,23.1
1/19/2016,,Ugenya,,0.23320325,34.22880125,20.3,15.5,90,0.415,21.7
1/20/2016,,Ugenya,,0.23320325,34.22880125,21.4,6.9,84,0.41,22.3
1/21/2016,,Ugenya,,0.23320325,34.22880125,21.4,15,87,0.416,22.9
1/22/2016,,Ugenya,,0.23320325,34.22880125,21.7,6.3,87,0.409,23.5
1/23/2016,,Ugenya,,0.23320325,34.22880125,22.3,3.1,85,0.407,23.8
1/24/2016,,Ugenya,,0.23320325,34.22880125,21.9,7.4,85,0.402,23.6
1/25/2016,,Ugenya,,0.23320325,34.22880125,21.9,1.1,81,0.392,23.4
1/26/2016,,Ugenya,,0.23320325,34.22880125,22.1,1.3,77,0.378,23.5
1/27/2016,,Ugenya,,0.23320325,34.22880125,22.3,0,70,0.363,23.5
1/28/2016,,Ugenya,,0.23320325,34.22880125,22.1,0,66,0.346,23.5
1/29/2016,,Ugenya,,0.23320325,34.22880125,21.8,0,66,0.33,23.1
1/30/2016,,Ugenya,,0.23320325,34.22880125,21.5,5.1,73,0.335,22.9
1/31/2016,,Ugenya,,0.23320325,34.22880125,22.3,5.2,75,0.357,23.8
2/1/2016,,Ugenya,,0.23320325,34.22880125,22.4,0.2,76,0.353,23.7
2/2/2016,,Ugenya,,0.23320325,34.22880125,22.7,0.2,78,0.331,24.1
2/3/2016,,Ugenya,,0.23320325,34.22880125,22.6,0.3,78,0.317,24.2
2/4/2016,,Ugenya,,0.23320325,34.22880125,22.7,0,73,0.304,24.1
2/5/2016,,Ugenya,,0.23320325,34.22880125,23.9,0,64,0.289,24.6
2/6/2016,,Ugenya,,0.23320325,34.22880125,22.9,0,63,0.275,24.1
2/7/2016,,Ugenya,,0.23320325,34.22880125,23.2,0.4,75,0.27,24.7
2/8/2016,,Ugenya,,0.23320325,34.22880125,23.1,8.9,77,0.287,24.7
2/9/2016,,Ugenya,,0.23320325,34.22880125,23,3.6,77,0.327,24.5
2/10/2016,,Ugenya,,0.23320325,34.22880125,23.5,0.4,71,0.322,24.7
2/11/2016,,Ugenya,,0.23320325,34.22880125,23.9,0.3,61,0.301,24.8
2/12/2016,,Ugenya,,0.23320325,34.22880125,23.3,1.4,70,0.287,25
2/13/2016,,Ugenya,,0.23320325,34.22880125,23.5,0.8,74,0.278,25
2/14/2016,,Ugenya,,0.23320325,34.22880125,23.2,4.4,80,0.293,25
2/15/2016,,Ugenya,,0.23320325,34.22880125,24,0,71,0.309,25.3
2/16/2016,,Ugenya,,0.23320325,34.22880125,24.2,0,67,0.283,25.5
2/17/2016,,Ugenya,,0.23320325,34.22880125,23.8,0,68,0.262,25.2
2/18/2016,,Ugenya,,0.23320325,34.22880125,24.8,0,67,0.246,25.8
2/19/2016,,Ugenya,,0.23320325,34.22880125,24.4,1.3,72,0.243,26.1
2/20/2016,,Ugenya,,0.23320325,34.22880125,24.4,0.1,73,0.247,26
2/21/2016,,Ugenya,,0.23320325,34.22880125,23.3,9,83,0.29,25.2
2/22/2016,,Ugenya,,0.23320325,34.22880125,23.2,3.5,83,0.313,25
2/23/2016,,Ugenya,,0.23320325,34.22880125,24.2,0,72,0.299,25.5
2/24/2016,,Ugenya,,0.23320325,34.22880125,24.6,0.9,74,0.276,25.9
2/25/2016,,Ugenya,,0.23320325,34.22880125,24.3,0.4,72,0.262,26
2/26/2016,,Ugenya,,0.23320325,34.22880125,24.2,1.9,74,0.255,25.9
2/27/2016,,Ugenya,,0.23320325,34.22880125,23.7,7.5,75,0.286,25.7
2/28/2016,,Ugenya,,0.23320325,34.22880125,24.9,0,68,0.307,26
2/29/2016,,Ugenya,,0.23320325,34.22880125,25,0,63,0.277,25.8
3/1/2016,,Ugenya,,0.23320325,34.22880125,25.1,0,66,0.258,26.2
3/2/2016,,Ugenya,,0.23320325,34.22880125,24.8,1.4,73,0.26,26.4
3/3/2016,,Ugenya,,0.23320325,34.22880125,23.6,2.3,82,0.26,25.7
3/4/2016,,Ugenya,,0.23320325,34.22880125,24.6,0,74,0.254,26.3
3/5/2016,,Ugenya,,0.23320325,34.22880125,24.8,0,67,0.239,26.5
3/6/2016,,Ugenya,,0.23320325,34.22880125,25.2,0,67,0.222,26.8
3/7/2016,,Ugenya,,0.23320325,34.22880125,25.1,0.1,68,0.21,26.8
3/8/2016,,Ugenya,,0.23320325,34.22880125,22.6,12.9,83,0.295,24.7
3/9/2016,,Ugenya,,0.23320325,34.22880125,21.6,9.9,84,0.385,23.5
3/10/2016,,Ugenya,,0.23320325,34.22880125,23.5,2.8,75,0.344,24.8
3/11/2016,,Ugenya,,0.23320325,34.22880125,23.5,1,79,0.328,25.3
3/12/2016,,Ugenya,,0.23320325,34.22880125,23.9,0.4,77,0.313,25.6
3/13/2016,,Ugenya,,0.23320325,34.22880125,24.1,0,67,0.291,25.4
3/14/2016,,Ugenya,,0.23320325,34.22880125,24.5,0,64,0.269,25.8
3/15/2016,,Ugenya,,0.23320325,34.22880125,24.7,0,62,0.251,26
3/16/2016,,Ugenya,,0.23320325,34.22880125,24.4,0,69,0.236,26
3/17/2016,,Ugenya,,0.23320325,34.22880125,23.1,5.2,81,0.25,25.4
3/18/2016,,Ugenya,,0.23320325,34.22880125,22.6,7.1,82,0.299,24.6
