pH,Nitrogen,Phosphorus,Potassium,Organic_Carbon,Soil_Texture,Rainfall_mm,Temperature_C,Market_Price_KES,Farm_Size_ha,Irrigation,Input_Budget_KES,Farmer_Profile,Sub_County,Season,Humidity_pct,market_signal,Recommended_Crop
6.386668,0.092266,8.26695,103.929659,1.621366,Sandy,261.0,20.5,6326.14,1.7940973488535636,1,14053.21825483528,Progressive,Ugenya,dry,83.0,fair,Beans
6.202775,0.093848,8.838893,85.47402,1.353289,Sandy,756.0,20.6,5957.77,2.886447598982811,0,17027.698703246057,Mixed,Ugenya,dry,82.0,fair,Beans
6.115122,0.100961,10.414519,93.294484,1.481528,Sandy,252.0,19.8,6314.33,2.037295777046266,1,15017.179853989315,Progressive,Ugenya,dry,83.0,fair,Beans
6.177778,0.130124,11.342367,85.966531,1.149742,Sandy,405.0,20.3,5960.13,0.8876156093604787,0,8008.428446222342,Subsistence,Ugenya,dry,77.0,fair,Beans
6.30043,0.09485,9.984025,104.49837,1.507242,Loamy,3159.0,18.8,6058.22,1.254578752596924,0,8239.61420966933,Mixed,Ugenya,dry,90.0,fair,Beans
6.200609,0.090892,7.326229,89.33108,1.608885,Loamy,387.0,20.1,6249.58,1.029659438375152,1,10259.287430712366,Mixed,Ugenya,dry,83.0,fair,Beans
6.168399,0.12218,7.353481,93.80679,1.315011,Sandy,702.0,20.2,6217.71,2.042184949631832,0,12413.541243563952,Mixed,Ugenya,dry,84.0,fair,Beans
6.015231,0.100545,8.665936,77.004625,1.400182,Loamy,827.9999999999999,20.3,6211.57,1.2413797654582424,0,11667.053384196532,Mixed,Ugenya,dry,84.0,fair,Beans
6.151002,0.093846,8.097868,93.489138,1.441521,Clayey,0.0,21.2,6276.15,0.7522737681239442,1,9079.187513821043,Mixed,Ugenya,dry,76.0,fair,Beans
6.137997,0.107374,8.675972,88.926931,1.447371,Loamy,369.0,21.0,6089.26,2.125585704583592,1,14889.426525974215,Progressive,Ugenya,dry,79.0,fair,Beans
6.011852,0.108318,8.712028,103.627651,1.339919,Loamy,270.0,21.0,6010.21,3.024949621986156,1,18931.66896464648,Commercial,Ugenya,dry,83.0,fair,Beans
6.095047,0.100761,9.980627,98.384347,1.735373,Sandy,81.0,21.9,6356.72,1.429164956486645,1,12543.784180817482,Progressive,Ugenya,dry,76.0,fair,Beans
6.074664,0.093498,7.989958,75.049024,1.300372,Sandy,90.0,22.0,6101.67,1.669640271163866,1,12082.653491373174,Progressive,Ugenya,dry,74.0,fair,Beans
6.32453,0.1149,9.3915,96.743174,1.398751,Loamy,648.0,21.6,6339.57,0.7165719424189614,0,8350.803118755462,Subsistence,Ugenya,dry,80.0,fair,Beans
6.25203,0.107078,11.867933,81.79063,1.332084,Sandy,279.0,22.0,6321.48,0.5375123307778116,1,8160.83989621713,Mixed,Ugenya,dry,78.0,fair,Beans
5.97165,0.119808,7.573148,113.347837,1.417185,Sandy,459.0,21.9,6221.33,0.5995814163675562,0,7599.74826731458,Subsistence,Ugenya,dry,79.0,fair,Beans
6.053078,0.107953,10.342442,92.449908,1.613164,Loamy,684.0,21.4,6127.58,1.5322613707109198,0,9552.43058547338,Mixed,Ugenya,dry,80.0,fair,Beans
6.069897,0.09642,9.356494,67.195245,1.34861,Loamy,342.0,21.3,6361.88,1.336253980150096,1,11449.026888542752,Mixed,Ugenya,dry,82.0,fair,Beans
6.181586,0.106016,10.645037,100.42184,1.18105,Loamy,207.0,21.2,6014.39,2.083482882378321,1,16535.121615460102,Progressive,Ugenya,dry,83.0,fair,Beans
6.241685,0.101465,9.021982,85.884374,1.332056,Loamy,630.0,21.2,6153.07,1.4151285138103276,0,12531.84911592011,Mixed,Ugenya,dry,82.0,fair,Beans
5.953028,0.096357,9.735119,102.808453,1.515628,Clayey,252.0,21.5,6840.71,2.6212102932667984,1,17813.57202171293,Progressive,Ugenya,dry,81.0,good,Beans
5.804616,0.080448,10.130222,106.203756,1.188476,Clayey,225.0,22.4,6163.22,2.46842089142525,1,15026.204355009611,Progressive,Ugenya,dry,74.0,fair,Beans
6.309847,0.096632,5.961286,79.522299,1.558191,Sandy,855.0,21.2,5536.73,1.3262041498401371,0,7561.049546074,Mixed,Ugenya,dry,79.0,low,Beans
6.180307,0.096256,6.77793,92.171838,1.451613,Loamy,306.0,21.4,6386.94,0.9307279896715962,1,10712.820789153546,Mixed,Ugenya,dry,73.0,fair,Beans
5.990712,0.115529,10.050226,74.896252,1.713903,Sandy,62.99999999999999,22.2,6387.8,0.5790283133274924,1,10811.034351990233,Mixed,Ugenya,dry,62.0,fair,Beans
6.067377,0.089736,6.147291,85.345153,1.351536,Clayey,1080.0,21.6,5943.53,3.30506423111568,0,17617.73531857389,Mixed,Ugenya,dry,77.0,fair,Beans
6.160894,0.105336,8.82722,109.446959,1.069045,Sandy,1188.0,21.0,6171.82,0.9606803740752732,0,8009.702933641948,Subsistence,Ugenya,dry,81.0,fair,Beans
6.00425,0.073875,10.287889,85.25888,1.529071,Sandy,872.9999999999999,21.1,5958.16,0.7202581096668333,0,7558.378346300986,Subsistence,Ugenya,dry,83.0,fair,Beans
6.100713,0.146493,8.257117,87.173687,1.201704,Clayey,243.00000000000003,21.4,5996.85,1.6778712042805557,1,16069.759658582454,Progressive,Ugenya,dry,81.0,fair,Beans
5.990493,0.11343,8.07917,85.307656,1.351998,Sandy,603.0,21.4,5946.52,0.723596404376904,0,7470.889515731229,Subsistence,Ugenya,dry,82.0,fair,Beans
6.234405,0.099075,9.282552,89.00117,1.661694,Sandy,1197.0,21.0,6039.92,1.676993607703125,0,11495.78508231924,Mixed,Ugenya,short_rains,84.0,fair,Groundnuts
6.27848,0.098278,9.991221,106.039767,1.382898,Sandy,1107.0,21.3,6035.7,1.3166865111354005,0,9287.662236870769,Mixed,Ugenya,short_rains,82.0,fair,Groundnuts
6.220824,0.086788,6.670718,100.487417,1.456801,Loamy,1224.0,21.2,6235.56,2.535302730172272,0,14984.953678248305,Mixed,Ugenya,short_rains,81.0,fair,Groundnuts
6.279727,0.103363,9.971136,82.164896,1.508331,Loamy,1475.9999999999998,21.0,6227.86,2.423183308858413,0,15743.89880007074,Mixed,Ugenya,short_rains,85.0,fair,Groundnuts
5.817827,0.094439,5.851985,105.950843,1.534006,Sandy,315.0,21.3,6247.72,2.783551843731812,1,16924.620814158734,Progressive,Ugenya,short_rains,83.0,fair,Groundnuts
6.139911,0.076154,10.171801,75.405249,1.472961,Loamy,594.0,21.4,6411.14,1.7458754117364317,0,12690.94248715583,Mixed,Ugenya,short_rains,80.0,fair,Groundnuts
6.231891,0.110233,9.751764,92.198744,1.28394,Loamy,792.0000000000001,21.4,6397.7,1.0036699230755552,0,9625.606764884576,Mixed,Ugenya,short_rains,83.0,fair,Groundnuts
6.135729,0.095815,7.564811,83.626823,1.286393,Sandy,639.0,21.2,6073.99,0.9146803346944808,0,7102.355857786441,Subsistence,Ugenya,short_rains,85.0,fair,Groundnuts
6.010561,0.124465,10.034906,81.897272,1.552153,Sandy,585.0,21.4,6303.06,1.1901005292618674,0,10167.659872501185,Mixed,Ugenya,short_rains,86.0,fair,Groundnuts
6.445516,0.129066,6.921388,97.068813,1.564657,Sandy,0.0,22.7,6054.97,4.423905581327867,1,27059.431820054902,Commercial,Ugenya,short_rains,75.0,fair,Groundnuts
6.290564,0.13059,7.864195,97.826974,1.480295,Loamy,45.0,22.7,6334.35,1.3777093192194283,1,10332.600558767375,Mixed,Ugenya,short_rains,76.0,fair,Beans
6.057709,0.099577,5.758467,106.489653,1.435075,Sandy,1737.0,21.5,5971.01,1.7052778479410124,0,11195.675508273933,Mixed,Ugenya,short_rains,84.0,fair,Groundnuts
6.302628,0.084748,7.715299,110.368225,1.461361,Sandy,720.0,21.9,6069.53,3.454472557742974,0,19029.173215475905,Commercial,Ugenya,short_rains,79.0,fair,Groundnuts
5.929348,0.090025,9.31891,103.889684,0.9419,Loamy,827.9999999999999,21.6,5982.83,1.7903279708693798,0,12194.256357197562,Mixed,Ugenya,short_rains,78.0,fair,Groundnuts
6.151678,0.117726,8.864153,83.523512,1.204271,Sandy,872.9999999999999,21.0,5926.84,1.0625814771601172,0,7533.509670172055,Subsistence,Ugenya,short_rains,84.0,fair,Groundnuts
5.82567,0.137174,8.898156,93.479715,1.454243,Loamy,567.0,21.0,6191.99,2.292589560005754,0,12335.97830687854,Mixed,Ugenya,short_rains,85.0,fair,Beans
6.212459,0.134615,8.824849,94.471841,1.319225,Loamy,999.0,21.1,6121.73,1.2550715457633606,0,8594.284499515794,Mixed,Ugenya,short_rains,83.0,fair,Beans
5.789994,0.09163,7.954697,78.911666,1.289442,Sandy,774.0,20.9,6166.52,1.8227477833642527,0,11983.808982324115,Mixed,Ugenya,short_rains,83.0,fair,Groundnuts
6.152331,0.09568,9.377687,92.306141,1.179016,Loamy,990.0,20.5,6275.69,2.0468899894537103,0,12242.453625555234,Mixed,Ugenya,short_rains,88.0,fair,Groundnuts
6.224466,0.114145,8.896118,84.370189,1.516849,Sandy,1665.0,20.1,6208.46,1.2128358517384008,0,10345.630170395449,Mixed,Ugenya,short_rains,89.0,fair,Groundnuts
6.470036,0.111298,8.066436,101.02379,1.177282,Sandy,702.0,19.8,6046.23,1.7279110863114937,0,12916.081204752798,Mixed,Ugenya,short_rains,89.0,fair,Groundnuts
5.942614,0.108787,11.758729,89.605169,1.300819,Sandy,999.0,20.7,6099.78,3.603926786284576,0,18312.780963037283,Commercial,Ugenya,short_rains,84.0,fair,Groundnuts
6.18901,0.109172,6.321565,89.449263,1.308089,Clayey,846.0,20.7,6073.93,1.1322444916226064,0,9362.198522240538,Mixed,Ugenya,short_rains,87.0,fair,Groundnuts
5.666643,0.103226,8.343509,65.081234,1.656525,Clayey,324.0,21.0,5943.07,3.110502047274285,1,19190.491693334283,Commercial,Ugenya,short_rains,82.0,fair,Groundnuts
6.407495,0.101942,8.463793,97.759795,1.493652,Sandy,522.0,21.2,6057.19,1.153662500771643,0,12106.220805709452,Mixed,Ugenya,short_rains,85.0,fair,Groundnuts
6.379265,0.091514,8.729133,85.270016,1.701043,Sandy,36.0,22.1,6378.44,4.003126898266211,1,22312.278233244622,Commercial,Ugenya,short_rains,80.0,fair,Groundnuts
5.973252,0.106849,8.213958,98.40052,1.153358,Clayey,477.0,21.7,6143.01,1.0051605766732057,0,8921.128912451153,Subsistence,Ugenya,short_rains,83.0,fair,Groundnuts
5.879658,0.091726,11.944036,98.30094,1.285687,Loamy,54.0,22.5,6097.81,1.2778705179172916,1,13768.363778367831,Progressive,Ugenya,short_rains,74.0,fair,Groundnuts
6.057698,0.113895,11.093052,96.782819,1.58388,Sandy,90.0,22.5,5984.26,3.435948456294009,1,18048.22443756887,Commercial,Ugenya,short_rains,75.0,fair,Groundnuts
6.276965,0.112851,9.661469,94.620386,1.450351,Sandy,819.0,22.1,6153.64,3.5154271166835613,0,20745.32479185346,Commercial,Ugenya,short_rains,77.0,fair,Groundnuts
5.988674,0.09582,7.737947,93.988181,1.510068,Loamy,504.0,21.7,6172.68,2.4002715175153293,0,13548.069003900286,Mixed,Ugenya,short_rains,83.0,fair,Groundnuts
5.881848,0.093429,6.421075,94.236662,1.701408,Loamy,0.0,22.3,6411.93,0.8935421772487973,1,8016.737000627145,Mixed,Ugenya,short_rains,76.0,fair,Groundnuts
6.163165,0.097595,10.720467,84.716691,1.523435,Sandy,846.0,21.3,6018.81,1.6369795463957522,0,11459.326827319484,Mixed,Ugenya,short_rains,84.0,fair,Groundnuts
6.338267,0.101017,9.39403,85.537218,1.249005,Loamy,1431.0,20.6,6057.5,1.569330820204489,0,11042.874404518818,Mixed,Ugenya,short_rains,86.0,fair,Groundnuts
6.413313,0.127375,7.564996,82.791128,1.429333,Sandy,126.0,22.1,6349.84,1.0049895986066144,1,10970.92226720696,Mixed,Ugenya,short_rains,77.0,fair,Groundnuts
6.024788,0.070655,7.044171,93.778794,1.672335,Sandy,0.0,22.5,6146.79,2.253208782983384,1,16376.886456643566,Progressive,Ugenya,short_rains,75.0,fair,Groundnuts
5.922567,0.121551,9.399112,90.975007,1.349149,Loamy,0.0,22.5,6367.72,1.047199637578342,1,10280.244605771626,Mixed,Ugenya,short_rains,74.0,fair,Groundnuts
5.983097,0.136987,10.649495,92.094142,1.331613,Loamy,306.0,22.5,6278.78,0.8016313168509867,1,11486.72846632298,Mixed,Ugenya,short_rains,79.0,fair,Beans
6.363755,0.089074,10.486868,105.154239,1.447117,Clayey,171.0,22.5,5959.7,0.6751292498978814,1,10518.38001895155,Mixed,Ugenya,short_rains,75.0,fair,Groundnuts
6.093727,0.10297,10.304954,89.479036,1.488702,Loamy,666.0,21.8,6286.3,3.820546778242404,0,20799.180670433423,Commercial,Ugenya,short_rains,82.0,fair,Groundnuts
6.096664,0.101193,10.212639,84.683891,1.500182,Sandy,513.0,22.5,6157.19,1.2026755472592856,0,9693.935660654452,Mixed,Ugenya,short_rains,74.0,fair,Groundnuts
6.032224,0.109263,7.980713,104.483869,1.697889,Sandy,62.99999999999999,22.6,6324.51,1.2158668568282187,1,12540.962900221806,Progressive,Ugenya,short_rains,68.0,fair,Groundnuts
5.567802,0.084702,7.238777,96.358251,1.741483,Loamy,135.0,22.7,6268.86,0.917641692219155,1,9921.42207656522,Mixed,Ugenya,short_rains,71.0,fair,Groundnuts
6.081086,0.075942,6.153195,89.748229,1.334751,Loamy,486.00000000000006,21.9,5470.67,3.1941495135823725,0,16156.23432504832,Mixed,Ugenya,short_rains,80.0,low,Groundnuts
6.106894,0.107199,10.861217,109.031961,1.444212,Clayey,306.0,20.9,6385.97,0.7651142405894289,1,9103.222706689485,Mixed,Ugenya,short_rains,87.0,fair,Groundnuts
6.267907,0.066026,9.549684,102.559577,1.355614,Sandy,405.0,20.4,5944.27,0.838492562502056,0,7333.134671153959,Subsistence,Ugenya,short_rains,88.0,fair,Groundnuts
6.090434,0.101524,7.741626,109.775979,1.506311,Loamy,522.0,20.9,6400.5,1.3266399438560192,0,9955.765605249831,Mixed,Ugenya,short_rains,84.0,fair,Groundnuts
6.171163,0.128841,8.947755,109.223483,1.608342,Loamy,216.0,21.5,5547.32,1.550822221776165,1,11113.21253332487,Mixed,Ugenya,short_rains,82.0,low,Groundnuts
6.060579,0.103593,8.001188,95.604019,1.243115,Loamy,0.0,22.5,5979.55,2.208890449113151,1,14034.608996873974,Progressive,Ugenya,short_rains,75.0,fair,Groundnuts
6.293867,0.119877,8.746013,72.488401,1.544526,Loamy,270.0,21.8,6045.37,1.1037246374277123,1,12037.0402000159,Progressive,Ugenya,short_rains,76.0,fair,Groundnuts
6.221484,0.104434,10.066833,97.538755,1.367411,Sandy,1728.0,20.5,6350.27,3.5010172929889776,0,19014.865320819405,Commercial,Ugenya,short_rains,87.0,fair,Groundnuts
6.258809,0.11158,11.094064,108.649979,1.324531,Loamy,1332.0,19.6,6115.44,1.1076386175734385,0,8537.514787649307,Subsistence,Ugenya,short_rains,88.0,fair,Groundnuts
5.943002,0.095065,8.787622,103.214929,1.453366,Sandy,243.00000000000003,20.9,6068.73,0.928242661773252,1,9410.366637138912,Mixed,Ugenya,short_rains,82.0,fair,Groundnuts
6.196081,0.116403,7.780378,101.925278,1.370882,Loamy,414.0,20.4,6161.56,0.8834124060498759,0,7751.266632600795,Subsistence,Ugenya,short_rains,86.0,fair,Groundnuts
6.187417,0.122357,7.017964,73.118955,1.673588,Loamy,378.0,21.3,6399.58,1.0487264793765545,1,10636.383327345084,Mixed,Ugenya,short_rains,81.0,fair,Groundnuts
6.098038,0.079375,8.813746,67.644367,1.418624,Sandy,180.0,22.0,6359.76,0.8541554518427125,1,7632.867639307889,Mixed,Ugenya,short_rains,79.0,fair,Groundnuts
5.959027,0.103186,5.302641,104.309496,1.415045,Sandy,756.0,21.0,6131.06,2.3174570376445742,0,13485.27675110636,Mixed,Ugenya,short_rains,86.0,fair,Groundnuts
6.317746,0.114787,6.964283,87.086592,1.513343,Sandy,1116.0,19.8,6380.03,0.9319857979659114,0,8383.39638121752,Subsistence,Ugenya,short_rains,90.0,fair,Groundnuts
6.082708,0.096009,8.149965,83.208346,1.231465,Sandy,450.0,21.1,5986.35,1.4636436497567258,0,10202.241369640298,Mixed,Ugenya,short_rains,81.0,fair,Groundnuts
6.237425,0.072674,7.634904,67.272635,1.456836,Sandy,1161.0,20.6,5513.55,0.9181764844393048,0,5998.486361537626,Subsistence,Ugenya,short_rains,88.0,low,Groundnuts
6.171889,0.067522,11.050523,111.518497,1.66452,Sandy,1017.0,20.5,6157.49,0.8515306710239491,0,7839.030249644429,Subsistence,Ugenya,short_rains,88.0,fair,Groundnuts
6.258489,0.099411,7.280689,94.073517,1.262657,Sandy,1116.0,21.0,6903.81,2.788207696268887,0,15900.94239813956,Mixed,Ugenya,short_rains,81.0,good,Groundnuts
6.227147,0.093394,10.814441,104.339022,1.611422,Sandy,927.0,21.0,6072.65,3.609045385243144,0,18559.11055634747,Commercial,Ugenya,short_rains,85.0,fair,Groundnuts
6.004587,0.103027,8.795159,83.311425,1.31637,Loamy,225.0,21.1,5972.72,3.0339962000605456,1,17667.113826481225,Progressive,Ugenya,short_rains,83.0,fair,Groundnuts
5.954741,0.117453,8.824055,101.226257,1.517211,Loamy,0.0,21.6,6278.16,0.7297198111353118,1,9339.191638107288,Mixed,Ugenya,short_rains,74.0,fair,Groundnuts
6.137983,0.105039,8.193521,87.049633,1.119296,Loamy,0.0,21.3,6411.79,0.7843143486065315,1,9460.64156706246,Mixed,Ugenya,short_rains,74.0,fair,Groundnuts
6.121598,0.130174,8.750384,97.946386,1.332955,Sandy,9.0,21.7,6175.39,4.387489165898112,1,25020.38862105635,Commercial,Ugenya,short_rains,78.0,fair,Beans
6.05049,0.070049,9.877564,100.749964,1.558558,Loamy,153.0,21.8,6139.94,1.3740285682001805,1,14304.515313583615,Progressive,Ugenya,short_rains,79.0,fair,Groundnuts
6.288067,0.106819,9.43399,83.366098,1.516794,Sandy,62.99999999999999,22.4,5943.36,0.7672876278339789,1,9949.407867503116,Mixed,Ugenya,short_rains,73.0,fair,Groundnuts
6.127529,0.098089,7.511238,78.91555,1.331998,Loamy,225.0,21.7,6207.47,2.7531982688911603,1,16730.58106437197,Progressive,Ugenya,short_rains,81.0,fair,Groundnuts
6.460628,0.108649,10.217779,87.023863,1.464054,Loamy,0.0,21.9,6375.47,1.6242403376249437,1,14367.701589926037,Progressive,Ugenya,short_rains,78.0,fair,Groundnuts
6.396042,0.095317,6.634474,91.034405,1.387264,Loamy,62.99999999999999,21.6,6005.4,2.1088409187511066,1,14591.804432467468,Progressive,Ugenya,short_rains,80.0,fair,Groundnuts
6.495069,0.103999,10.779258,95.092115,1.235198,Sandy,0.0,22.2,6238.0,0.4898270176292046,1,7796.511970891343,Mixed,Ugenya,short_rains,74.0,fair,Groundnuts
6.11416,0.112256,8.507697,90.107342,1.326701,Loamy,0.0,22.4,6280.14,1.3235758715593535,1,10513.99854264824,Mixed,Ugenya,short_rains,73.0,fair,Groundnuts
6.044074,0.101751,9.085447,78.936712,1.359144,Sandy,0.0,22.8,6343.02,2.568643080614576,1,17514.576222896365,Progressive,Ugenya,short_rains,64.0,fair,Groundnuts
5.975233,0.109875,9.874693,85.130516,1.180805,Loamy,171.0,22.2,6309.8,1.1241325920132843,1,10400.340051349289,Mixed,Ugenya,short_rains,74.0,fair,Groundnuts
6.062159,0.083613,8.493636,95.68017,1.370825,Sandy,62.99999999999999,22.6,6014.7,2.9808252475100177,1,19620.870150429124,Progressive,Ugenya,short_rains,73.0,fair,Groundnuts
6.330035,0.099082,12.491759,88.593451,1.127334,Sandy,279.0,22.2,6005.98,0.7907980606819828,1,10073.634423487296,Mixed,Ugenya,short_rains,79.0,fair,Groundnuts
6.142118,0.102716,5.506166,92.912565,1.363771,Sandy,36.0,21.9,6096.08,1.4791361891632766,1,11250.76929069267,Mixed,Ugenya,short_rains,79.0,fair,Groundnuts
6.023361,0.132597,11.509323,87.959093,1.379684,Sandy,0.0,22.6,5929.8,3.6890138431474018,1,20401.906318297693,Commercial,Ugenya,short_rains,73.0,fair,Beans
6.59777,0.125746,9.465102,96.53688,1.639585,Loamy,872.9999999999999,21.6,6153.66,0.8620459647161914,0,8167.95831573033,Subsistence,Ugenya,short_rains,84.0,fair,Beans
6.237187,0.138638,8.877521,93.115313,1.506423,Sandy,441.00000000000006,21.5,6372.87,1.8060969353043548,0,13330.155737298684,Mixed,Ugenya,short_rains,83.0,fair,Beans
5.974593,0.096238,10.191745,84.745184,1.665923,Sandy,1134.0,21.2,6273.04,2.1260204046538003,0,14454.435175850938,Mixed,Ugenya,short_rains,83.0,fair,Groundnuts
6.066303,0.125054,5.29546,84.561469,1.34622,Sandy,549.0,21.4,5951.0,1.644653953979388,0,12989.46933546918,Mixed,Ugenya,short_rains,83.0,fair,Groundnuts
6.007987,0.098225,9.02853,94.279462,1.422033,Loamy,1125.0,21.3,6008.51,1.3770933809933317,0,10239.8000948566,Mixed,Ugenya,short_rains,80.0,fair,Groundnuts
5.914031,0.130865,7.355514,81.089772,1.316588,Sandy,62.99999999999999,21.4,6010.64,0.9943305743114595,1,11326.83591013432,Mixed,Ugenya,short_rains,75.0,fair,Beans
6.095728,0.110406,6.347953,91.21494,1.35083,Sandy,1404.0,20.9,6152.16,1.7370774110719165,0,12924.453251577026,Mixed,Ugenya,short_rains,87.0,fair,Groundnuts
5.904904,0.129048,9.302008,96.355631,1.262086,Loamy,189.0,21.4,6038.04,1.4867885383526505,1,14722.155412023276,Progressive,Ugenya,short_rains,81.0,fair,Groundnuts
6.009006,0.106523,8.879104,123.220471,1.156782,Loamy,90.0,22.3,6150.66,0.7431381273685254,1,9684.180804061582,Mixed,Ugenya,short_rains,78.0,fair,Groundnuts
5.833205,0.112239,10.077669,94.258803,1.253733,Loamy,90.0,22.5,6413.0,2.778526290038973,1,17290.64909050174,Progressive,Ugenya,short_rains,79.0,fair,Groundnuts
6.225832,0.089283,10.608148,80.647615,1.312413,Loamy,270.0,22.5,6312.11,0.977041316852871,1,11573.399081105035,Mixed,Ugenya,short_rains,79.0,fair,Groundnuts
6.29993,0.158249,8.846716,83.256839,1.279087,Loamy,9.0,22.3,6123.22,0.7532454778836623,1,7660.402029027655,Mixed,Ugenya,short_rains,78.0,fair,Beans
6.228101,0.097038,6.661823,103.407087,1.377238,Sandy,0.0,22.5,6063.57,1.150556150805663,1,12217.655967510766,Progressive,Ugenya,dry,76.0,fair,Beans
6.236487,0.079155,7.59993,79.313403,1.660593,Loamy,0.0,22.4,6082.54,0.9858864027163324,1,11840.699597225404,Mixed,Ugenya,dry,63.0,fair,Beans
6.034568,0.134728,7.187846,96.788425,1.216298,Loamy,18.0,22.2,6230.29,1.371239007138954,1,13069.956105173846,Progressive,Ugenya,dry,66.0,fair,Beans
6.048146,0.120484,8.345245,76.47271,1.733186,Loamy,0.0,22.5,6254.99,0.8219509231855157,1,8416.88601192389,Mixed,Ugenya,dry,69.0,fair,Beans
5.997998,0.06,6.800472,100.900069,1.204168,Loamy,0.0,21.9,5947.21,1.9796996281036576,1,14675.81376585402,Progressive,Ugenya,dry,65.0,fair,Beans
6.486201,0.132476,9.644387,90.87438,1.364981,Clayey,0.0,22.2,6098.87,3.2160258934683483,1,20909.63581651508,Commercial,Ugenya,dry,59.0,fair,Beans
5.994966,0.090254,9.725609,95.200388,1.335786,Sandy,0.0,22.5,5963.88,1.6570679757559743,1,13687.13598573818,Progressive,Ugenya,dry,64.0,fair,Beans
5.976981,0.112366,10.976844,101.429628,1.440112,Loamy,45.0,22.6,6100.61,0.7400566796730863,1,9249.399357735165,Mixed,Ugenya,dry,68.0,fair,Beans
5.872268,0.104449,6.669867,63.636392,1.516279,Loamy,216.0,22.2,5994.73,0.9754325832761288,1,10451.05898510212,Mixed,Ugenya,dry,72.0,fair,Beans
6.294756,0.116621,6.687912,107.421058,1.484688,Loamy,45.0,22.0,5959.13,1.759563293665614,1,17183.496932669063,Progressive,Ugenya,dry,70.0,fair,Beans
6.262765,0.082928,9.216026,93.579891,1.533247,Sandy,0.0,21.6,6334.84,0.5639352088420512,1,7275.117494183729,Mixed,Ugenya,dry,60.0,fair,Beans
5.910505,0.135479,5.771167,90.266375,1.382681,Loamy,0.0,22.5,6171.44,0.8260940030897147,1,8042.45653160952,Mixed,Ugenya,dry,54.0,fair,Beans
5.936007,0.078117,11.660993,93.791635,1.322577,Sandy,0.0,21.8,5922.69,0.6658425877276426,1,7760.589675245754,Mixed,Ugenya,dry,68.0,fair,Beans
6.129199,0.109697,8.106429,94.626672,1.285287,Loamy,0.0,22.7,6339.93,1.6653298551544498,1,15645.020560732566,Progressive,Ugenya,dry,66.0,fair,Beans
6.13407,0.097939,8.101757,86.921503,1.170759,Loamy,0.0,22.7,6055.07,4.827521672529564,1,27236.0106191843,Commercial,Ugenya,dry,54.0,fair,Beans
5.848603,0.090465,9.287314,81.297998,1.519874,Clayey,0.0,23.0,6032.8,0.8140661268726205,1,8844.288133930944,Mixed,Ugenya,dry,61.0,fair,Beans
6.292342,0.126742,7.422322,82.425119,1.512559,Loamy,0.0,23.1,6302.01,2.397655651497693,1,18840.12562192728,Progressive,Ugenya,dry,57.0,fair,Beans
