date,sub_county,season,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,soil_temperature_0_to_7cm_mean,soil_type,soil_ph_avg,organic_matter_avg,market_retail_avg,market_signal,target_crop,yield_kg_per_ha
2022-05-29,Gem,long_rains,18.3,11.5,89,0.505,20.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-05-30,Gem,long_rains,18.3,18.2,88,0.505,19.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-05-31,Gem,long_rains,19.5,0.5,81,0.482,20.6,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-01,Gem,dry,19.8,1.9,82,0.468,21.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-02,Gem,dry,19.7,0.5,78,0.47,21.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-03,Gem,dry,19.3,0.0,77,0.448,20.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-04,Gem,dry,19.6,0.0,75,0.433,21.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-05,Gem,dry,19.8,0.1,79,0.421,21.3,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-06,Gem,dry,19.7,0.9,78,0.417,21.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-07,Gem,dry,19.6,1.7,77,0.429,20.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-08,Gem,dry,18.1,2.9,85,0.47,19.5,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-09,Gem,dry,18.6,0.1,83,0.454,20.3,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-10,Gem,dry,19.2,4.9,82,0.434,20.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-11,Gem,dry,19.7,0.3,79,0.43,21.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-12,Gem,dry,19.8,0.2,76,0.415,21.3,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-13,Gem,dry,20.1,0.9,75,0.406,21.6,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-14,Gem,dry,19.7,0.8,77,0.403,21.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-15,Gem,dry,19.8,0.6,76,0.394,21.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-16,Gem,dry,20.6,0.3,73,0.382,21.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-17,Gem,dry,20.6,0.0,70,0.369,21.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-18,Gem,dry,20.5,0.0,70,0.357,21.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-19,Gem,dry,18.9,5.4,81,0.379,20.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-20,Gem,dry,18.5,0.7,83,0.424,20.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-21,Gem,dry,19.3,0.0,73,0.417,20.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-22,Gem,dry,19.2,2.3,80,0.401,20.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-23,Gem,dry,19.2,1.5,79,0.414,20.6,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-24,Gem,dry,19.8,1.0,76,0.404,20.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-25,Gem,dry,18.7,11.1,84,0.408,20.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-26,Gem,dry,19.0,4.3,79,0.416,20.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-27,Gem,dry,20.0,0.4,69,0.399,20.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-28,Gem,dry,19.4,1.2,74,0.384,21.3,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-29,Gem,dry,18.0,2.4,84,0.414,20.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-06-30,Gem,dry,19.3,0.1,73,0.438,20.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-01,Gem,dry,20.0,1.6,75,0.414,21.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-02,Gem,dry,19.1,5.6,81,0.421,20.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-03,Gem,dry,19.4,1.2,73,0.421,20.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-04,Gem,dry,19.1,0.0,71,0.39,20.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-05,Gem,dry,19.5,0.3,73,0.371,20.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-06,Gem,dry,20.1,0.3,62,0.353,20.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-07,Gem,dry,20.4,0.0,60,0.341,21.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-08,Gem,dry,20.5,1.0,70,0.333,21.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-09,Gem,dry,20.6,1.7,65,0.331,22.3,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-10,Gem,dry,20.6,0.0,64,0.326,22.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-11,Gem,dry,20.5,4.8,68,0.32,22.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-12,Gem,dry,20.8,2.2,71,0.307,22.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-13,Gem,dry,20.4,0.0,68,0.311,22.3,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-14,Gem,dry,20.7,0.5,71,0.305,22.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-15,Gem,dry,20.9,3.9,72,0.306,22.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-16,Gem,dry,20.8,0.3,70,0.302,22.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-17,Gem,dry,20.8,0.3,70,0.292,23.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-18,Gem,dry,20.1,0.3,73,0.304,22.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-19,Gem,dry,20.3,1.3,72,0.304,22.6,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-20,Gem,dry,20.1,0.0,68,0.304,22.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-21,Gem,dry,19.9,1.0,71,0.297,22.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-22,Gem,dry,20.7,0.0,68,0.313,22.6,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-23,Gem,dry,20.2,3.1,75,0.315,22.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-24,Gem,dry,20.6,0.7,69,0.306,22.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-25,Gem,dry,21.3,0.0,63,0.296,23.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-26,Gem,dry,21.8,0.0,60,0.288,23.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-27,Gem,dry,21.4,0.2,67,0.287,23.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-28,Gem,dry,19.9,7.4,78,0.302,22.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-29,Gem,dry,19.6,8.1,82,0.424,21.3,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-30,Gem,dry,18.9,15.1,85,0.476,20.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-07-31,Gem,dry,18.3,23.0,87,0.499,19.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-01,Gem,dry,18.1,22.6,86,0.496,20.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-02,Gem,dry,16.4,36.4,93,0.511,18.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-03,Gem,dry,18.0,2.1,79,0.492,19.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-04,Gem,dry,19.3,0.0,71,0.473,20.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-05,Gem,dry,19.6,0.3,73,0.455,21.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-06,Gem,dry,19.8,0.7,76,0.438,21.5,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-07,Gem,dry,20.0,1.5,75,0.424,21.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-08,Gem,dry,20.1,0.2,72,0.41,21.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-09,Gem,dry,20.3,0.5,71,0.396,21.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-10,Gem,dry,20.6,0.0,70,0.384,22.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-11,Gem,dry,21.0,0.0,67,0.371,22.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-12,Gem,dry,20.2,2.5,75,0.363,22.3,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-13,Gem,dry,19.2,11.4,85,0.438,20.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-14,Gem,dry,19.9,6.2,81,0.463,21.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-15,Gem,dry,18.7,11.2,88,0.479,20.3,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-16,Gem,dry,18.4,8.8,89,0.487,19.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-17,Gem,dry,18.6,9.0,86,0.495,20.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-18,Gem,dry,18.2,0.6,82,0.484,19.5,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-19,Gem,dry,19.8,1.7,73,0.467,20.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-20,Gem,dry,19.1,2.3,80,0.449,20.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-21,Gem,dry,20.1,0.0,74,0.429,20.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-22,Gem,dry,21.1,0.0,67,0.404,21.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-23,Gem,dry,19.7,3.6,80,0.416,21.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-24,Gem,dry,19.8,0.4,71,0.439,21.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-25,Gem,dry,20.2,1.2,74,0.413,22.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-26,Gem,dry,19.4,9.0,79,0.444,21.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-27,Gem,dry,19.7,6.4,79,0.458,21.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-28,Gem,dry,19.0,10.9,83,0.442,20.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-29,Gem,dry,19.3,8.9,86,0.472,20.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-30,Gem,dry,19.1,1.1,83,0.441,20.6,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-08-31,Gem,dry,19.9,0.4,79,0.429,21.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-01,Gem,dry,19.0,23.3,84,0.465,20.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-02,Gem,dry,19.1,7.8,82,0.472,20.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-03,Gem,dry,18.2,8.2,88,0.482,20.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-04,Gem,dry,19.3,3.5,82,0.473,20.6,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-05,Gem,dry,19.0,6.0,83,0.483,20.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-06,Gem,dry,19.4,0.4,80,0.464,20.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-07,Gem,dry,19.4,4.3,82,0.448,21.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-08,Gem,dry,19.8,0.9,80,0.451,20.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-09,Gem,dry,19.7,4.9,78,0.444,20.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-10,Gem,dry,19.4,7.2,85,0.456,20.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-11,Gem,dry,19.7,6.5,84,0.471,21.5,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-12,Gem,dry,19.8,8.0,81,0.472,21.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-13,Gem,dry,19.1,7.0,85,0.477,20.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-14,Gem,dry,19.0,14.5,86,0.489,20.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-15,Gem,dry,19.1,14.5,84,0.489,20.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-16,Gem,dry,19.8,4.6,78,0.481,21.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-17,Gem,dry,20.3,1.7,74,0.463,21.5,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-18,Gem,dry,20.7,0.8,73,0.442,22.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-19,Gem,dry,20.4,1.2,80,0.442,22.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-20,Gem,dry,21.3,0.0,69,0.436,22.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-21,Gem,dry,20.8,0.9,68,0.418,22.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-22,Gem,dry,20.2,3.9,76,0.417,22.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-23,Gem,dry,19.7,0.0,80,0.425,21.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-24,Gem,dry,20.2,2.6,76,0.418,21.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-25,Gem,dry,19.6,15.1,82,0.453,21.6,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-26,Gem,dry,20.5,0.0,74,0.452,21.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-27,Gem,dry,21.3,0.0,64,0.421,22.5,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-28,Gem,dry,21.0,0.1,62,0.401,22.5,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-29,Gem,dry,19.7,1.4,79,0.396,21.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-09-30,Gem,dry,20.0,0.9,77,0.403,21.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-01,Gem,short_rains,20.0,8.7,79,0.431,21.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-02,Gem,short_rains,20.9,0.0,76,0.449,22.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-03,Gem,short_rains,20.9,0.9,74,0.427,22.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-04,Gem,short_rains,21.1,5.5,73,0.427,22.5,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-05,Gem,short_rains,20.0,1.0,78,0.42,22.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-06,Gem,short_rains,20.2,4.3,76,0.439,21.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-07,Gem,short_rains,20.5,0.8,72,0.445,21.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-08,Gem,short_rains,19.7,10.4,83,0.467,21.3,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-09,Gem,short_rains,19.4,9.3,85,0.494,20.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-10,Gem,short_rains,20.5,1.0,76,0.479,21.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-11,Gem,short_rains,20.8,4.2,73,0.46,22.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-12,Gem,short_rains,20.5,2.8,77,0.451,22.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-13,Gem,short_rains,21.3,0.0,71,0.457,22.3,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-14,Gem,short_rains,20.9,1.6,75,0.44,22.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-15,Gem,short_rains,21.0,1.2,71,0.432,22.5,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-16,Gem,short_rains,20.5,3.2,72,0.448,21.6,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-17,Gem,short_rains,19.9,4.5,85,0.467,21.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-18,Gem,short_rains,20.4,3.4,81,0.463,21.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-19,Gem,short_rains,20.9,3.2,76,0.467,21.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-20,Gem,short_rains,20.9,0.8,79,0.453,22.3,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-21,Gem,short_rains,21.2,0.3,74,0.449,22.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-22,Gem,short_rains,21.6,0.0,73,0.424,23.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-23,Gem,short_rains,21.6,0.0,69,0.402,23.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-24,Gem,short_rains,21.7,0.0,63,0.377,23.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-25,Gem,short_rains,22.2,0.0,57,0.356,23.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-26,Gem,short_rains,22.9,0.0,60,0.338,23.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-27,Gem,short_rains,21.9,0.2,73,0.326,23.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-28,Gem,short_rains,22.2,2.2,71,0.317,23.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-29,Gem,short_rains,22.3,0.1,63,0.32,23.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-30,Gem,short_rains,22.6,1.7,65,0.319,24.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-10-31,Gem,short_rains,22.5,0.0,65,0.31,24.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-01,Gem,short_rains,21.8,2.0,66,0.313,23.6,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-02,Gem,short_rains,21.4,3.3,71,0.339,23.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-03,Gem,short_rains,21.1,2.7,78,0.35,22.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-04,Gem,short_rains,20.4,10.9,80,0.373,21.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-05,Gem,short_rains,20.6,13.9,74,0.392,21.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-06,Gem,short_rains,20.3,3.1,79,0.424,21.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-07,Gem,short_rains,19.8,0.9,85,0.423,21.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-08,Gem,short_rains,19.3,0.0,85,0.432,21.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-09,Gem,short_rains,20.8,0.2,76,0.41,22.6,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-10,Gem,short_rains,19.7,12.9,84,0.447,21.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-11,Gem,short_rains,19.6,4.3,83,0.424,21.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-12,Gem,short_rains,19.6,5.6,85,0.413,21.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-13,Gem,short_rains,18.8,18.6,87,0.471,20.3,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-14,Gem,short_rains,19.1,9.0,87,0.443,20.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-15,Gem,short_rains,19.8,7.9,81,0.457,21.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-16,Gem,short_rains,19.1,7.1,89,0.484,20.6,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-17,Gem,short_rains,18.5,2.3,91,0.477,19.5,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-18,Gem,short_rains,19.2,7.5,86,0.497,20.3,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-19,Gem,short_rains,19.3,12.3,85,0.487,21.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-20,Gem,short_rains,19.2,24.9,87,0.499,20.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-21,Gem,short_rains,19.7,5.3,83,0.474,21.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-22,Gem,short_rains,19.4,10.4,86,0.482,21.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-23,Gem,short_rains,18.9,19.0,89,0.501,20.6,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-24,Gem,short_rains,19.8,2.5,84,0.496,21.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-25,Gem,short_rains,20.8,2.4,75,0.477,21.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-26,Gem,short_rains,20.2,0.2,78,0.449,22.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-27,Gem,short_rains,20.1,1.1,81,0.428,22.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-28,Gem,short_rains,19.9,5.9,84,0.439,21.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-29,Gem,short_rains,19.9,0.4,78,0.448,21.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-11-30,Gem,short_rains,20.3,4.6,81,0.432,21.8,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-01,Gem,short_rains,20.1,0.0,81,0.433,22.1,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-02,Gem,short_rains,20.5,0.0,78,0.407,22.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-03,Gem,short_rains,20.7,0.0,75,0.384,22.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-04,Gem,short_rains,20.4,5.1,79,0.382,22.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-05,Gem,short_rains,20.7,0.1,70,0.406,22.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-06,Gem,short_rains,20.2,3.0,78,0.396,22.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-07,Gem,short_rains,20.4,0.4,78,0.372,22.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-08,Gem,short_rains,20.7,1.7,80,0.356,22.5,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-09,Gem,short_rains,19.1,15.3,86,0.384,21.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-10,Gem,short_rains,19.0,14.0,87,0.469,20.9,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-11,Gem,short_rains,19.9,6.5,83,0.475,21.4,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-12,Gem,short_rains,20.2,0.2,79,0.448,21.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-13,Gem,short_rains,18.9,7.2,88,0.458,20.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-14,Gem,short_rains,19.5,1.1,82,0.453,21.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-15,Gem,short_rains,19.8,0.3,78,0.434,21.3,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-16,Gem,short_rains,19.6,1.6,82,0.418,21.5,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-17,Gem,short_rains,19.0,4.8,85,0.42,21.0,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-18,Gem,short_rains,20.5,1.4,73,0.396,21.7,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-19,Gem,short_rains,19.7,2.1,84,0.385,21.6,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-20,Gem,short_rains,20.0,9.3,83,0.407,21.6,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
2022-12-21,Gem,short_rains,19.6,1.7,84,0.45,21.2,sandy-loam,5.9,1.5,66.66666666666667,fair,Beans,900.0
